"x","q","t","region","reference","surrogate","value_error","grad_error","hess_error","method","label"
8.79588407173465,4.62385575122006,0.58821623100659,"interior_stable",3.2439168497118,3.23044524472645,0.0134716049853516,0.0269220751326349,0.323282458512437,"spline","selected"
2.85790804072829,4.8173729582129,0.871428689265668,"interior_stable",-2.34928091582564,-2.35681044575976,0.0075295299341156,0.0278125211276936,0.942958944841484,"spline","selected"
2.17755880867005,3.65049913531702,0.571693541808188,"interior_stable",-0.820715970819519,-0.834370752766805,0.0136547819472862,0.0433649102683324,0.366582623971563,"spline","selected"
3.62975636926757,3.36892627865718,1.17742499888906,"interior_stable",-2.5065582008162,-2.50070942794694,0.00584877286925956,0.0419548452266531,1.85504996870332,"spline","selected"
-0.2853947735291,3.72816504205139,0.467304280171553,"interior_stable",0.275440094403153,0.267184386921962,0.00825570748119164,0.023739643339268,4.42176943245334,"spline","selected"
1.59046489106386,3.59920155782581,0.433125775809471,"interior_stable",-0.587539077196013,-0.585163383969777,0.0023756932262361,0.033489886871552,0.376294542015992,"spline","selected"
0.833984707227713,3.79226224748797,1.10475069120674,"interior_stable",-3.17643489768652,-3.17350609481739,0.00292880286913766,0.0244166966968508,0.489729598293723,"spline","selected"
-1.21576136568363,3.68028031302227,0.563052229225743,"interior_stable",1.44806548363659,1.45286794904376,0.00480246540716989,0.0632153752449655,11.293416721427,"spline","selected"
1.66027767276772,4.84264127343631,1.09314144651976,"interior_stable",-4.37214547853164,-4.3712837053002,0.000861773231437546,0.019072516223282,12.8822389741127,"spline","selected"
3.4355290407899,2.98322367206924,1.31052191054641,"interior_stable",-3.17070153294163,-3.16989900603222,0.000802526909405188,0.0186892507504733,1.78119925611512,"spline","selected"
5.96358036765985,2.26622045651209,0.643955614969749,"interior_stable",2.74112802899916,2.75026007041684,0.00913204141768142,0.0470919872683485,1.57035023266913,"spline","selected"
2.28103492287225,4.10696861282025,1.2671610783506,"interior_stable",-5.23745130508641,-5.24208648078262,0.00463517569621441,0.0402059354563509,0.572447573971754,"spline","selected"
8.50758778953473,4.89012614890404,0.588433871717262,"interior_stable",2.90835811690926,2.90432393806568,0.00403417884358648,0.0637408747039398,0.6557232795448,"spline","selected"
-1.48469919331176,3.82467678489405,0.83659074828881,"interior_stable",1.45415790886034,1.45616736483536,0.0020094559750139,0.0288475534517991,14.0586977843964,"spline","selected"
-0.435380862749848,3.62411343934757,0.610698859994069,"interior_stable",0.272745534610366,0.266384239400416,0.00636129520995066,0.0205737202161791,5.39555758545672,"spline","selected"
8.89926441453816,4.63462986219036,1.37698177476725,"interior_stable",-3.23574159725447,-3.23898577175742,0.00324417450295211,0.0755462518245297,0.698882456421042,"spline","selected"
1.28279624845557,4.72495704629347,0.716895436409176,"interior_stable",-1.70391608986064,-1.69654208156515,0.00737400829549273,0.0145154317722368,0.2126013388935,"spline","selected"
5.13997142076049,4.28850161098908,0.788842147722158,"interior_stable",0.179332740146617,0.159388156084539,0.0199445840620775,0.0248322747047203,2.06937186018777,"spline","selected"
3.33849049369245,3.41645227757815,0.864683583101023,"interior_stable",-1.01378794928711,-1.00998812007842,0.0037998292086856,0.0462154068309091,1.55257157205268,"spline","selected"
2.76586264000426,3.96543978281564,0.551593249668125,"interior_stable",-0.725572205053778,-0.739050408773705,0.0134782037199276,0.0369057648894875,0.863961225566474,"spline","selected"
-0.0261481781813251,2.14625990243265,0.910825865644373,"interior_stable",-0.157061322111218,-0.1588837642994,0.00182244218818259,0.0354276648341397,2.65004099908353,"spline","selected"
4.73623812498999,5.11416487752126,1.05193698556056,"interior_stable",-2.76543701524476,-2.77412007503335,0.00868305978859318,0.0223532034459299,2.11966511744118,"spline","selected"
3.29242588733793,3.45226257433439,1.2929603203743,"interior_stable",-3.92932227479623,-3.93087342630192,0.00155115150568941,0.0338533749686546,1.47677548738325,"spline","selected"
8.31546838532887,4.21845506897177,0.55597960457886,"interior_stable",3.22185049245512,3.2289804708042,0.00712997834907947,0.0438578215076637,0.679530565984505,"spline","selected"
-0.636225686651656,4.8923849569135,0.689136431943281,"interior_stable",-0.0978133434405812,-0.100978908192531,0.00316556475194975,0.0172362680362442,7.49182532687793,"spline","selected"
4.3436458829388,3.50389002830457,0.787179797841161,"interior_stable",-0.00457495016009712,0.00281657965407333,0.00739152981417045,0.0410635491322899,2.3051204091493,"spline","selected"
5.71801478966605,1.95104180097021,0.428475493996577,"interior_stable",2.8605351754634,2.85736216925807,0.00317300620533922,0.0596045812656135,1.68119895916386,"spline","selected"
3.06187823589764,4.71485818598091,0.431654429101792,"interior_stable",-0.664266460333927,-0.66371177092102,0.000554689412906373,0.0772044797104296,1.08410765628477,"spline","selected"
3.82860508966186,3.48438990872825,1.00598511002404,"interior_stable",-1.36610902369163,-1.35227141655259,0.0138376071390403,0.0104188562124757,2.0548323176743,"spline","selected"
2.09448363097611,4.82620666901392,1.38591545149118,"interior_stable",-8.32515103960298,-8.32523860076243,8.75611594537418e-05,0.0111862763882341,0.802410545616866,"spline","selected"
0.330312235951255,2.38634703980675,0.745903446703208,"interior_stable",-0.287449745484351,-0.286383788381089,0.00106595710326224,0.0148277449099619,1.21256564290166,"spline","selected"
6.37055713329203,5.08485771902732,0.534593289736661,"interior_stable",1.67274601583931,1.69358598066454,0.0208399648252289,0.0395063708381952,1.54090585199858,"spline","selected"
